"","player","type","duel_outcome","interception_outcome","spad_x","spad_y"
"174","Ashley Du Preez","Pressure","","",38.6966666666667,6.7575
"175","Ashley Du Preez","Pressure","","",98.67,17.8925
"176","Ashley Du Preez","Pressure","","",70.5033333333333,50.2775
"177","Ashley Du Preez","Duel","","",68.51,9.22249999999999
"178","Ashley Du Preez","Duel","","",93.5566666666667,20.1025
"179","Ashley Du Preez","Pressure","","",88.8766666666667,27.7525
"180","Ashley Du Preez","Pressure","","",76.7433333333333,4.8875
"181","Ashley Du Preez","Pressure","","",90.09,13.9825
"182","Ashley Du Preez","Pressure","","",90.2633333333333,21.0375
"183","Ashley Du Preez","Pressure","","",58.5433333333333,57.3325
"184","Ashley Du Preez","Pressure","","",72.67,7.8625
"185","Ashley Du Preez","Pressure","","",78.9966666666667,8.8825
"186","Ashley Du Preez","Pressure","","",99.19,18.4875
"187","Ashley Du Preez","Pressure","","",79.8633333333333,39.3125
"188","Ashley Du Preez","Pressure","","",35.49,58.6075
"189","Ashley Du Preez","Pressure","","",35.9233333333333,13.5575
"190","Ashley Du Preez","Pressure","","",36.0966666666667,10.4975
"191","Ashley Du Preez","Pressure","","",49.7033333333333,60.3925
"192","Ashley Du Preez","Duel","Success In Play","",76.7433333333333,5.3125
"193","Ashley Du Preez","Duel","","",59.3233333333333,5.0575
"194","Ashley Du Preez","Interception","","Won",31.2433333333333,59.0325
"195","Ashley Du Preez","Pressure","","",71.63,37.6125
"196","Ashley Du Preez","Pressure","","",40.0833333333333,57.9275
"197","Ashley Du Preez","Pressure","","",12.2633333333333,60.8175
"198","Ashley Du Preez","Pressure","","",26.39,52.0625
"199","Ashley Du Preez","Pressure","","",38.09,62.8575
"200","Ashley Du Preez","Pressure","","",93.3833333333333,7.0125
"201","Ashley Du Preez","Pressure","","",76.4833333333333,14.4075
"202","Ashley Du Preez","Duel","Won","",100.316666666667,13.4725
"203","Ashley Du Preez","Interception","","Success In Play",16.6833333333333,59.2025
"204","Iqraam Rayners","Pressure","","",90.9566666666667,50.1075
"205","Iqraam Rayners","Pressure","","",90.0033333333333,43.9025
"206","Iqraam Rayners","Pressure","","",75.79,61.4125
"207","Iqraam Rayners","Pressure","","",85.7566666666667,28.4325
"208","Iqraam Rayners","Pressure","","",69.29,33.1925
"209","Iqraam Rayners","Pressure","","",94.4233333333333,37.6975
"210","Iqraam Rayners","Pressure","","",88.0966666666667,45.7725
"211","Iqraam Rayners","Pressure","","",81.4233333333333,62.0075
"212","Iqraam Rayners","Pressure","","",74.49,49.1725
"213","Iqraam Rayners","Pressure","","",21.45,59.2025
"214","Iqraam Rayners","Pressure","","",99.0166666666667,43.6475
"215","Iqraam Rayners","Pressure","","",72.93,38.9725
"216","Iqraam Rayners","Pressure","","",73.2766666666667,29.4525
"217","Iqraam Rayners","Pressure","","",91.39,39.9075
"218","Iqraam Rayners","Pressure","","",90.4366666666667,7.8625
"219","Iqraam Rayners","Pressure","","",98.41,36.2525
"220","Iqraam Rayners","Pressure","","",95.1166666666667,44.0725
"221","Iqraam Rayners","Pressure","","",42.0766666666667,56.0575
"222","Iqraam Rayners","Duel","","",75.53,43.3925
"223","Iqraam Rayners","Duel","Won","",37.3966666666667,58.4375
"224","Ashley Du Preez","Duel","","",61.0566666666667,6.7575
"225","Ashley Du Preez","Duel","Won","",56.7233333333333,32.0025
"226","Ashley Du Preez","Duel","","",91.9966666666667,49.2575
"227","Ashley Du Preez","Pressure","","",80.8166666666667,2.8475
"228","Ashley Du Preez","Pressure","","",64.0033333333333,22.1425
"229","Ashley Du Preez","Pressure","","",97.63,47.8975
"230","Ashley Du Preez","Pressure","","",30.6366666666667,11.9425
"231","Ashley Du Preez","Pressure","","",46.8433333333333,11.4325
"232","Ashley Du Preez","Pressure","","",87.75,5.3125
"233","Ashley Du Preez","Pressure","","",73.1033333333333,25.1175
"234","Ashley Du Preez","Pressure","","",46.41,15.5975
"235","Ashley Du Preez","Pressure","","",64.6966666666667,22.3125
"236","Ashley Du Preez","Interception","","Won",70.07,24.6925
"237","Ashley Du Preez","Duel","","",83.5033333333333,50.3625
"238","Iqraam Rayners","Duel","","",43.03,62.9425
"239","Ashley Du Preez","Duel","","",66.69,59.0325
"240","Ashley Du Preez","Duel","","",56.1166666666667,10.8375
